hs	100422930	MIR4330
hs	100422931	MIR4304
hs	100422932	MIR4328
hs	100422933	MIR378B
hs	100422934	MIR3143
hs	100422935	MIR3118-4
hs	100422936	MIR3153
hs	100422937	MIR4275
hs	100422938	MIR3142
hs	100422939	MIR3147
hs	100422940	MIR4305
hs	100422941	MIR4272
hs	100422942	MIR3133
hs	100422943	MIR3189
hs	100422944	MIR3186
hs	100422945	MIR4326
hs	100422946	MIR3116-2
hs	100422947	MIR3122
hs	100422948	MIR4284
hs	100422949	MIR3118-2
hs	100422950	MIR3141
hs	100422951	MIR3144
hs	100422952	MIR4271
hs	100422953	MIR3165
hs	100422954	MIR4309
hs	100422955	MIR4273
hs	100422956	MIR3180-2
hs	100422957	MIR3131
hs	100422959	MIR4268
hs	100422960	MIR3179-1
hs	100422961	MIR4315-2
hs	100422962	MIR4281
hs	100422963	MIR4290
hs	100422964	MIR3150A
hs	100422965	MIR4263
hs	100422966	MIR4277
hs	100422967	MIR3146
hs	100422968	MIR4251
hs	100422969	MIR2909
hs	100422970	MIR1273D
hs	100422971	MIR4312
hs	100422972	MIR3181
hs	100422973	MIR3169
hs	100422974	MIR3178
hs	100422975	MIR4252
hs	100422976	MIR4256
hs	100422977	MIR1184-3
hs	100422978	MIR3185
hs	100422979	MIR4324
hs	100422980	MIR4323
hs	100422981	MIR3173
hs	100422982	MIR4286
hs	100422983	MIR4314
hs	100422984	MIR4308
hs	100422985	MIR1184-2
hs	100422986	MIR3125
hs	100422987	MIR3202-1
hs	100422988	MIR3156-1
hs	100422989	MIR3155A
hs	100422990	MIR3134
hs	100422991	MIR1260B
hs	100422992	MIR3151
hs	100422993	MIR3130-1
hs	100422994	MIR4267
hs	100422995	MIR3175
hs	100422996	MIR4262
hs	100422997	MIR4257
hs	100422998	MIR3199-2
hs	100422999	MIR4278
hs	100423000	MIR3161
hs	100423001	MIR3145
hs	100423002	MIR3130-2
hs	100423003	MIR3184
hs	100423004	MIR4315-1
hs	100423005	MIR4282
hs	100423006	MIR3179-3
hs	100423008	MIR3118-1
hs	100423009	MIR4329
hs	100423010	MIR3119-2
hs	100423011	MIR3138
hs	100423012	MIR3177
hs	100423013	MIR4310
hs	100423014	MIR3196
hs	100423015	MIR4289
hs	100423016	MIR3159
hs	100423017	MIR3139
hs	100423018	MIR3156-3
hs	100423019	MIR4307
hs	100423020	MIR4258
hs	100423021	MIR4298
hs	100423023	MIR3197
hs	100423025	MIR3198-1
hs	100423026	MIR4299
hs	100423027	MIR4266
hs	100423028	MIR4254
hs	100423029	MIR3163
hs	100423030	MIR3126
hs	100423031	MIR4321
hs	100423032	MIR3121
hs	100423033	MIR3158-2
hs	100423034	MIR3199-1
hs	100423035	MIR4313
hs	100423036	MIR2355
hs	100423037	MIR3176
hs	100423038	MIR466
hs	100423039	MIR3132
hs	100423040	MIR3166
hs	100423041	MIR4296
hs	100423042	MIR4276
hs	100423043	MIR4269
hs	100423044	LOC100423044
hs	100423046	STX8P1
hs	100423060	ASNSP6
hs	100423061	ASNSP3
hs	100423062	IGLL5
hs	10043	TOM1
hs	100431168	MYL6P2
hs	100431172	KLRF2
hs	100431173	RNY4P16
hs	100431174	LOC100431174
hs	100431175	LOC100431175
hs	100431177	BHLHB9P1
hs	10044	SH2D3C
hs	10045	SH2D3A
hs	10046	MAMLD1
hs	100462647	NKAIN1P1
hs	100462648	LOC100462648
hs	100462652	LOC100462652
hs	100462676	RCHTS
hs	100462721	INTLQ1
hs	100462722	INTLQ3
hs	100462723	INTLQ2
hs	100462724	OFC9
hs	100462725	NAFLD2
hs	100462732	ATP6V1G1P6
hs	100462767	ACTBP12
hs	100462772	FTH1P22
hs	100462776	RRAGAP1
hs	100462780	FTLP9
hs	100462782	MEMO1P3
hs	100462785	MEMO1P4
hs	100462786	FTLP18
hs	100462787	CICP10
hs	100462788	FTLP6
hs	100462790	FTLP8
hs	100462792	FTLP12
hs	100462793	FTLP13
hs	100462794	FTLP14
hs	100462795	H2AFZP4
hs	100462797	FTH1P24
hs	100462799	FTH1P25
hs	100462800	H2AFZP6
hs	100462809	RSL24D1P8
hs	100462810	RHOT1P3
hs	100462811	RHOT1P2
hs	100462812	FGFR3P1
hs	100462813	RHOT1P1
hs	100462815	FGFR3P2
hs	100462816	FGFR3P3
hs	100462820	USP9YP6
hs	100462821	USP9YP7
hs	100462824	EIF4A1P3
hs	100462825	ATP7BP1
hs	100462826	EIF4A1P13
hs	100462829	GCNT1P4
hs	100462830	EIF4A1P12
hs	100462832	PNPLA4P1
hs	100462833	ISCUP1
hs	100462836	EIF3EP3
hs	100462838	ATP6V1G1P3
hs	100462840	ATP6V1G1P5
hs	100462843	ATP6V1G1P4
hs	100462844	ATP6V1E1P2
hs	100462850	COX6B1P4
hs	100462851	COX6B1P6
hs	100462857	LSM6P2
hs	100462862	ATP5LP8
hs	100462865	ATP5LP6
hs	100462866	TCEB1P21
hs	100462867	TCEB1P6
hs	100462868	TCEB1P7
hs	100462869	TCEB1P8
hs	100462870	TCEB1P9
hs	100462871	TCEB1P10
hs	100462872	TCEB1P11
hs	100462873	TCEB1P4
hs	100462874	TCEB1P12
hs	100462875	TCEB1P13
hs	100462876	TCEB1P14
hs	100462877	TCEB1P15
hs	100462878	TCEB1P16
hs	100462879	TCEB1P17
hs	100462880	TCEB1P19
hs	100462881	TCEB1P23
hs	100462886	TAF13P2
hs	100462953	MINOS1P1
hs	100462954	MINOS1P3
hs	100462957	MINOS1P4
hs	100462977	MTRNR2L1
hs	100462981	MTRNR2L2
hs	100462982	CCT5-2P
hs	100462983	MTRNR2L3
hs	100462984	HSPD1P22
hs	100462985	HSPD1P16
hs	100462986	HSPD1P17
hs	100462987	HSPD1P13
hs	100462988	LOC100462988
hs	100462989	HSPD1P20
hs	100462990	HSPD1P21
hs	100463285	MTRNR2L4
hs	100463286	CCT6P5
hs	100463288	HSPD1P19
hs	100463289	MTRNR2L5
hs	100463482	MTRNR2L6
hs	100463486	MTRNR2L8
hs	100463487	MTRNR2L9
hs	100463488	MTRNR2L10
hs	100463489	MTRNR2L11
hs	100463498	MTRNR2L12
hs	100463500	MTRNR2L13
hs	100463528	LSP1P1
hs	10047	CST8
hs	10048	RANBP9
hs	10049	DNAJB6
hs	100498661	OSBPL9P4
hs	100498859	LINC00881
hs	100499165	FGQTL1
hs	100499166	LPRS6
hs	100499167	EOE2
hs	100499168	FGQTL6
hs	100499169	FGQTL4
hs	100499171	LINC00276
hs	100499177	THAP9-AS1
hs	100499183	BAALC-AS1
hs	100499191	LOC100499191
hs	100499192	LOC100499192
hs	100499194	LOC100499194
hs	100499223	LOC100499223
hs	100499227	USP2-AS1
hs	100499251	GMFBP1
hs	100499252	ZBTB12BP
hs	100499258	SNRPBP1
hs	100499259	CKS1BP4
hs	100499260	AMMEC
hs	100499261	BTF3P6
hs	100499397	DYZ1L1
hs	100499398	DYZ1L4
hs	100499399	LOC100499399
hs	100499405	LINC00987
hs	100499409	DYZ1L6
hs	100499411	DYZ1L7
hs	100499412	DYZ1L16
hs	100499416	TOMM22P1
hs	100499417	TOMM22P2
hs	100499418	MTCYBP1
hs	100499435	TEX16P
hs	100499437	DYZ1L19
hs	100499438	DYZ1L20
hs	100499442	DYZ1L23
hs	100499443	DYZ1L27
hs	100499457	MTND2P3
hs	100499466	LINC00674
hs	100499467	LINC00673
hs	100499468	MTND1P1
hs	100499469	MTND6P1
hs	100499471	LOC100499471
hs	100499481	MED13P1
hs	100499483	CCDC180
hs	100499484	LOC100499484
hs	100499485	SRIP2
hs	100499489	LOC100499489
hs	100499496	LOC100499496
hs	100499497	LOC100499497
hs	100499532	ATPLS
hs	100499563	PTP4A1P2
hs	1005	CDH7
hs	10050	SLC17A4
hs	100500719	LOC100500719
hs	100500737	PPIAP20
hs	100500773	LOC100500773
hs	100500797	USP9YP19
hs	100500798	USP9YP23
hs	100500801	MIR3659
hs	100500802	MIR3685
hs	100500803	MIR3919
hs	100500804	MIR3654
hs	100500805	MIR3607
hs	100500807	MIR374C
hs	100500808	MIR3917
hs	100500809	MIR23C
hs	100500810	MIR3620
hs	100500811	MIR3621
hs	100500812	MIR3677
hs	100500813	MIR3646
hs	100500814	MIR3616
hs	100500815	MIR3687-1
hs	100500816	MIR3649
hs	100500817	MIR3612
hs	100500818	MIR3945
hs	100500819	MIR3609
hs	100500820	MIR3655
hs	100500821	MIR3910-1
hs	100500822	MIR3937
hs	100500823	MIR3920
hs	100500824	MIR3650
hs	100500825	MIR3660
hs	100500826	MIR3909
hs	100500827	MIR3614
hs	100500828	MIR3619
hs	100500829	MIR3943
hs	100500830	MIR550B2
hs	100500831	MIR3912
hs	100500832	MIR3658
hs	100500833	MIR3653
hs	100500834	MIR3924
hs	100500835	MIR3907
hs	100500836	MIR3914-1
hs	100500837	MIR3606
hs	100500838	MIR3926-2
hs	100500839	MIR3686
hs	100500840	MIR3656
hs	100500841	MIR3678
hs	100500842	MIR3652
hs	100500843	MIR3922
hs	100500844	MIR3664
hs	100500845	MIR642B
hs	100500846	MIR3689A
hs	100500847	MIR3615
hs	100500849	MIR3916
hs	100500850	MIR3682
hs	100500851	MIR3918
hs	100500852	MIR3180-4
hs	100500853	MIR3605
hs	100500854	MIR3671
hs	100500855	MIR3713
hs	100500856	MIR548Z
hs	100500857	MIR3939
hs	100500858	MIR3622A
hs	100500859	MIR3921
hs	100500860	MIR3618
hs	100500861	MIR3665
hs	100500862	MIR3648-1
hs	100500863	MIR548AA1
hs	100500864	MIR3929
hs	100500865	MIR3936
hs	100500866	MIR3941
hs	100500867	MIR3684
hs	100500868	MIR3913-2
hs	100500869	MIR3672
hs	100500870	MIR3926-1
hs	100500871	MIR3622B
hs	100500872	MIR3911
hs	100500873	MIR3934
hs	100500875	MIR3938
hs	100500876	MIR3675
hs	100500877	MIR3923
hs	100500878	MIR3679
hs	100500879	MIR3668
hs	100500880	MIR3662
hs	100500881	MIR3688-1
hs	100500882	MIR3667
hs	100500883	MIR550B1
hs	100500884	MIR3681
hs	100500885	MIR3925
hs	100500886	MIR3683
hs	100500887	MIR676
hs	100500888	MIR3940
hs	100500889	MIR3657
hs	100500890	MIR3611
hs	100500891	MIR3935
hs	100500893	MIR3663
hs	100500894	MIR3690
hs	100500895	MIR548AA2
hs	100500896	MIR3666
hs	100500897	MIR3617
hs	100500898	MIR3927
hs	100500899	MIR3692
hs	100500900	MIR3691
hs	100500901	MIR3928
hs	100500902	MIR3910-2
hs	100500903	MIR3913-1
hs	100500904	MIR3942
hs	100500905	MIR3661
hs	100500906	MIR3689B
hs	100500907	MIR3150B
hs	100500908	MIR3613
hs	100500909	MIR3908
hs	100500910	MIR3670-1
hs	100500911	MIR3944
hs	100500912	MIR3674
hs	100500913	MIR3714
hs	100500914	MIR3610
hs	100500915	MIR3915
hs	100500916	MIR3180-5
hs	100500917	MIR3680-1
hs	100500918	MIR3651
hs	100500919	MIR548Y
hs	100500920	MIR3914-2
hs	100500934	LOC100500934
hs	100500938	CCDC179
hs	100502567	DEL15Q24
hs	100502568	STQTL21
hs	100502569	BWQTL2
hs	100502572	LOC100502572
hs	100505381	MMD2
hs	100505383	BPIFB5P
hs	100505385	IQCJ-SCHIP1
hs	100505389	DELXP21
hs	100505390	AAA2
hs	100505391	DEL6Q24Q25
hs	100505392	DEL14Q11Q22
hs	100505393	DUP16P13.3
hs	100505394	EDSS2
hs	100505474	LINC01539
hs	100505475	SYNE1-AS1
hs	100505477	LINC01602
hs	100505478	LOC100505478
hs	100505483	PRKAG2-AS1
hs	100505494	ANKRD10-IT1
hs	100505495	PCAT19
hs	100505498	LOC100505498
hs	100505501	LOC100505501
hs	100505502	LOC100505502
hs	100505504	LOC100505504
hs	100505506	BANF1P3
hs	100505515	LOC100505515
hs	100505518	EDNRB-AS1
hs	100505524	LOC100505524
hs	100505530	LOC100505530
hs	100505532	LINC01301
hs	100505534	LOC100505534
hs	100505536	ISM1-AS1
hs	100505538	RBM26-AS1
hs	100505540	SLIT1-AS1
hs	100505545	LINC01095
hs	100505547	LINC01208
hs	100505549	LOC100505549
hs	100505555	LOC100505555
hs	100505557	GSTM5P1
hs	100505561	LINC00866
hs	100505564	LOC100505564
hs	100505566	LINC00578
hs	100505567	BTBD9-AS1
hs	100505570	LOC100505570
hs	100505573	INAFM2
hs	100505576	LINC00672
hs	100505583	LINC00838
hs	100505585	LOC100505585
hs	100505588	LOC100505588
hs	100505591	LRRC3C
hs	100505592	GAPLINC
hs	100505601	PARD3-AS1
hs	100505609	LOC100505609
hs	100505616	SNHG21
hs	100505619	LINC00919
hs	100505620	LOC100505620
hs	100505621	C11orf72
hs	100505622	LOC100505622
hs	100505624	GTF3C2-AS1
hs	100505625	LOC100505625
hs	100505633	LINC01133
hs	100505635	LOC100505635
hs	100505636	LINC01024
hs	100505641	FGD5-AS1
hs	100505642	LOC100505642
hs	100505648	RAD51-AS1
hs	100505650	LOC100505650
hs	100505658	LOC100505658
hs	100505659	LINC00967
hs	100505663	LINC01370
hs	100505664	LOC100505664
hs	100505666	LOC100505666
hs	100505676	RRS1-AS1
hs	100505678	STARD4-AS1
hs	100505679	UBE2Q2L
hs	100505681	NAPA-AS1
hs	100505683	LINC01431
hs	100505685	LOC100505685
hs	100505687	LINC00888
hs	100505690	LOC100505690
hs	100505692	FTO-IT1
hs	100505694	LOC100505694
hs	100505696	SH3BP5-AS1
hs	100505702	LINC01094
hs	100505704	ATP5G1P6
hs	100505705	SDIM1
hs	100505711	LOC100505711
hs	100505715	LOC100505715
hs	100505716	LOC100505716
hs	100505718	LINC01592
hs	100505724	KRTAP9-7
hs	100505727	LOC100505727
hs	100505728	LOC100505728
hs	100505736	LOC100505736
hs	100505738	MIR4458HG
hs	100505739	LINC01603
hs	100505741	SPATA1
hs	100505746	ITGB2-AS1
hs	100505753	KRTAP16-1
hs	100505755	MTND5P28
hs	100505758	PRMT5-AS1
hs	100505761	RPARP-AS1
hs	100505767	SPDYE18
hs	100505768	LINC01364
hs	100505771	LOC100505771
hs	100505774	LOC100505774
hs	100505776	LINC01541
hs	100505782	LOC100505782
hs	100505783	OSER1-AS1
hs	100505784	LOC100505784
hs	100505785	KIRREL-IT1
hs	100505788	LOC100505788
hs	100505795	LOC100505795
hs	100505796	LOC100505796
hs	100505797	LOC100505797
hs	100505798	LOC100505798
hs	100505806	SNHG18
hs	100505811	HNCAT21
hs	100505812	CARD8-AS1
hs	100505817	LOC100505817
hs	100505824	LOC100505824
hs	100505826	STK4-AS1
hs	100505832	PROX1-AS1
hs	100505835	LINC01532
hs	100505839	SH3PXD2A-AS1
hs	100505841	LOC100505841
hs	100505845	ROPN1L-AS1
hs	100505848	LOC100505848
hs	100505851	LOC100505851
hs	100505852	ZNF355P
hs	100505853	LOC100505853
hs	100505854	APTR
hs	100505855	EIF1P1
hs	100505865	LINC00920
hs	100505869	CFAP58-AS1
hs	100505870	LOC100505870
hs	100505874	LOC100505874
hs	100505875	LINC01088
hs	100505876	CEBPZOS
hs	100505877	UBE2E2-AS1
hs	100505878	LOC100505878
hs	100505879	KIF25-AS1
hs	100505881	MAGI2-AS3
hs	100505887	LOC100505887
hs	100505890	SORCS3-AS1
hs	100505892	CCNB1IP1P2
hs	100505893	SLIT2-IT1
hs	100505894	TMEM161B-AS1
hs	100505909	LOC100505909
hs	100505911	SOS1-IT1
hs	100505912	LOC100505912
hs	100505913	LINC00972
hs	100505915	LOC100505915
hs	100505918	LOC100505918
hs	100505919	CFL1P7
hs	100505920	LOC100505920
hs	100505921	LOC100505921
hs	100505923	LOC100505923
hs	100505929	LINC01549
hs	100505932	LOC100505932
hs	100505933	ADD3-AS1
hs	100505938	LOC100505938
hs	100505942	LOC100505942
hs	100505945	BTF3L4P1
hs	100505948	LOC100505948
hs	100505951	LOC100505951
hs	100505953	CICP23
hs	100505964	LINC01304
hs	100505967	LINC00645
hs	100505970	HEXDC-IT1
hs	100505975	ENO1-AS1
hs	100505978	LOC100505978
hs	100505982	LOC100505982
hs	100505984	LOC100505984
hs	100505985	LOC100505985
hs	100505989	LINC01207
hs	100505991	LOC100505991
hs	100505993	TMEM210
hs	100505994	LUCAT1
hs	100505995	LOC100505995
hs	100505996	LINC00403
hs	100506000	HSPE1P5
hs	100506001	NARF-IT1
hs	100506003	ZFY-AS1
hs	100506007	RTCA-AS1
hs	100506012	PPP5D1
hs	100506013	APELA
hs	100506016	LOC100506016
hs	100506020	ARAP1-AS2
hs	100506022	LOC100506022
hs	100506023	LOC100506023
hs	100506025	ISPD-AS1
hs	100506031	LOC100506031
hs	100506033	PTOV1-AS1
hs	100506035	LINC00989
hs	100506036	LOC100506036
hs	100506038	LOC100506038
hs	100506039	HMGB3P8
hs	100506046	GAS5-AS1
hs	100506047	LOC100506047
hs	100506049	LRRC72
hs	100506050	LINC01005
hs	100506054	RNASEH1-AS1
hs	100506055	LOC100506055
hs	100506058	EIF5A2P1
hs	100506060	SMG1P7
hs	100506061	BTF3L4P4
hs	100506068	DACT3-AS1
hs	100506070	RBFADN
hs	100506071	LOC100506071
hs	100506076	LOC100506076
hs	100506077	LOC100506077
hs	100506080	HMGA1P4
hs	100506082	LOC100506082
hs	100506083	LOC100506083
hs	100506084	ARL17B
hs	100506085	LOC100506085
hs	100506098	LOC100506098
hs	100506099	LOC100506099
hs	100506100	LOC100506100
hs	100506103	LOC100506103
hs	100506107	LOC100506107
hs	100506108	SIX3-AS1
hs	100506113	LOC100506113
hs	100506114	LOC100506114
hs	100506115	LINC01272
hs	100506119	LINC01503
hs	100506122	LOC100506122
hs	100506123	LOC100506123
hs	100506124	LOC100506124
hs	100506125	LOC100506125
hs	100506126	LINC00867
hs	100506127	LOC100506127
hs	100506133	LOC100506133
hs	100506134	TTC21B-AS1
hs	100506136	LOC100506136
hs	100506142	LOC100506142
hs	100506144	ZMYM6NB
hs	100506157	SRP54-AS1
hs	100506159	LOC100506159
hs	100506161	TAF1A-AS1
hs	100506164	HSFX1
hs	100506169	MTND5P11
hs	100506172	LINC01568
hs	100506173	1060P11.3
hs	100506175	LOC100506175
hs	100506178	LOC100506178
hs	100506188	LOC100506188
hs	100506190	LINC00963
hs	100506191	LOC100506191
hs	100506195	LARGE-AS1
hs	100506205	TMEM185AP1
hs	100506207	LOC100506207
hs	100506211	MIR210HG
hs	100506215	PAXBP1-AS1
hs	100506217	LOC100506217
hs	100506224	LOC100506224
hs	100506229	LINC01093
hs	100506233	RAB30-AS1
hs	100506235	LOC100506235
hs	100506236	LOC100506236
hs	100506237	NKX2-1-AS1
hs	100506241	LL22NC01-81G9.3
hs	100506242	LOC100506242
hs	100506243	KRBOX1
hs	100506244	SUMO2P8
hs	100506246	REXO1L9P
hs	100506248	LOC100506248
hs	100506253	LOC100506253
hs	100506255	LOC100506255
hs	100506257	LOC100506257
hs	100506258	LOC100506258
hs	100506271	LOC100506271
hs	100506272	LOC100506272
hs	100506274	LOC100506274
hs	100506275	KRBOX1-AS1
hs	100506276	LOC100506276
hs	100506281	LOC100506281
hs	100506282	LOC100506282
hs	100506286	LOC100506286
hs	100506289	LOC100506289
hs	100506290	LOC100506290
hs	100506299	ID2-AS1
hs	100506301	LINC00694
hs	100506302	LOC100506302
hs	100506305	LINC00958
hs	100506311	HOTAIRM1
hs	100506314	LOC100506314
hs	100506317	LOC100506317
hs	100506319	LOC100506319
hs	100506321	LOC100506321
hs	100506325	SP2-AS1
hs	100506326	LOC100506326
hs	100506328	LINC01127
hs	100506330	WBP1LP2
hs	100506331	LOC100506331
hs	100506334	LINC00649
hs	100506343	FAM212B-AS1
hs	100506354	LOC100506354
hs	100506356	ARSD-AS1
hs	100506357	LOC100506357
hs	100506358	LOC100506358
hs	100506365	OTUD6B-AS1
hs	100506368	LOC100506368
hs	100506371	LOC100506371
hs	100506374	LOC100506374
hs	100506376	TTLL10-AS1
hs	100506377	LINC00973
hs	100506380	LINC01006
hs	100506384	LOC100506384
hs	100506385	LINC01426
hs	100506388	LOC100506388
hs	100506390	RAP1BP1
hs	100506392	SLC16A1-AS1
hs	100506393	LOC100506393
hs	100506394	GAS6-AS2
hs	100506399	LOC100506399
hs	100506400	LOC100506400
hs	100506403	LOC100506403
hs	100506405	LOC100506405
hs	100506406	LOC100506406
hs	100506409	ELOVL2-AS1
hs	100506411	LOC100506411
hs	100506412	LINC00871
hs	100506413	DOCK4-AS1
hs	100506417	LOC100506417
hs	100506421	LINC01158
hs	100506422	LOC100506422
hs	100506424	UBE2L2
hs	100506428	CBR3-AS1
hs	100506431	LOC100506431
hs	100506433	LINC00648
hs	100506436	SPAG5-AS1
hs	100506443	ITPKB-IT1
hs	100506444	LOC100506444
hs	100506446	LOC100506446
hs	100506447	LOC100506447
hs	100506451	RASSF8-AS1
hs	100506457	MIR3681HG
hs	100506458	LOC100506458
hs	100506459	LOC100506459
hs	100506462	SRD5A3-AS1
hs	100506465	LINC01234
hs	100506469	TMEM147-AS1
hs	100506470	LOC100506470
hs	100506472	LOC100506472
hs	100506473	LOC100506473
hs	100506474	LOC100506474
hs	100506475	EGFLAM-AS2
hs	100506476	LOC100506476
hs	100506486	LOC100506486
hs	100506489	LOC100506489
hs	100506492	DSCAM-AS1
hs	100506495	LIFR-AS1
hs	100506497	LOC100506497
hs	100506498	LOC100506498
hs	100506504	LOC100506504
hs	100506506	MORC1-AS1
hs	100506513	CATX-1
hs	100506514	LOC100506514
hs	100506516	LINC01176
hs	100506526	LOC100506526
hs	100506527	LINC01007
hs	100506530	LOC100506530
hs	100506532	LOC100506532
hs	100506540	SPTY2D1-AS1
hs	100506542	LINC01082
hs	100506544	LOC100506544
hs	100506548	LOC100506548
hs	100506551	LOC100506551
hs	100506555	PVRL3-AS1
hs	100506557	LOC100506557
hs	100506562	LOC100506562
hs	100506563	LOC100506563
hs	100506564	THEGL
hs	100506569	LOC100506569
hs	100506571	LOC100506571
hs	100506574	SNRPGP9
hs	100506576	LOC100506576
hs	100506578	LOC100506578
hs	100506581	C16orf95
hs	100506585	LOC100506585
hs	100506595	HMGB1P40
hs	100506596	LOC100506596
hs	100506599	PPP1R26-AS1
hs	100506600	MAST4-AS1
hs	100506603	LOC100506603
hs	100506606	LOC100506606
hs	100506621	LINC01279
hs	100506622	LINC00540
hs	100506627	DCDC5
hs	100506633	LOC100506633
hs	100506634	LOC100506634
hs	100506637	PRKAR2A-AS1
hs	100506639	LOC100506639
hs	100506649	PXN-AS1
hs	100506650	C17orf112
hs	100506654	LOC100506654
hs	100506655	LCMT1-AS2
hs	100506658	OCLN
hs	100506660	DDX11-AS1
hs	100506664	LOC100506664
hs	100506667	LOC100506667
hs	100506668	NRAV
hs	100506671	PHKA1-AS1
hs	100506672	LOC100506672
hs	100506673	ZBTB20-AS2
hs	100506674	BRCAT54
hs	100506675	LOC100506675
hs	100506677	AA06
hs	100506679	LOC100506679
hs	100506680	SACS-AS1
hs	100506681	JARID2-AS1
hs	100506682	LOC100506682
hs	100506685	STMN1P1
hs	100506686	IQCH-AS1
hs	100506688	LOC100506688
hs	100506691	LOC100506691
hs	100506696	PCAT6
hs	100506697	LINC00327
hs	100506699	LOC100506699
hs	100506700	LOC100506700
hs	100506706	CICP19
hs	100506708	LSAMP-AS1
hs	100506710	EBLN3
hs	100506712	HNRNPA1P5
hs	100506713	ALOX12-AS1
hs	100506714	NUP50-AS1
hs	100506715	PNKDP1
hs	100506718	LOC100506718
hs	100506721	MTND1P36
hs	100506723	TMSB10P1
hs	100506724	LINC00901
hs	100506725	LOC100506725
hs	100506730	LOC100506730
hs	100506731	LOC100506731
hs	100506733	FAM170B-AS1
hs	100506736	SLFN12L
hs	100506737	LINC01589
hs	100506742	CASP12
hs	100506746	LOC100506746
hs	100506747	LOC100506747
hs	100506749	AGAP1-IT1
hs	100506753	AZIN1-AS1
hs	100506755	MIR497HG
hs	100506757	LINC00629
hs	100506759	OR7E37P
hs	100506765	IGSF11-AS1
hs	100506766	LOC100506766
hs	100506769	C10orf71-AS1
hs	100506775	LINC01353
hs	100506776	TRG-AS1
hs	100506779	BZRAP1-AS1
hs	100506783	HOXD-AS2
hs	100506787	LINC01543
hs	100506790	LOC100506790
hs	100506791	LINC01511
hs	100506795	LINC01354
hs	100506797	LOC100506797
hs	100506801	LOC100506801
hs	100506804	LOC100506804
hs	100506810	LINC01132
hs	100506811	LOC100506811
hs	100506813	LOC100506813
hs	100506815	FOXP1-IT1
hs	100506826	MYLK-AS1
hs	100506827	LVCAT1
hs	100506834	GAS1RR
hs	100506835	LINC00840
hs	100506840	IQCF4
hs	100506844	LOC100506844
hs	100506851	LOC100506851
hs	100506858	LOC100506858
hs	100506860	LOC100506860
hs	100506866	TTN-AS1
hs	100506869	LOC100506869
hs	100506872	RNF7P1
hs	100506874	LINC00933
hs	100506881	MKLN1-AS
hs	100506885	LOC100506885
hs	100506888	TCEB3CL2
hs	100506895	LOC100506895
hs	100506897	DAPK1-IT1
hs	100506898	MAGOH2P
hs	100506901	LL0XNC01-250H12.3
hs	100506906	FLNB-AS1
hs	100506907	CCDC37-AS1
hs	100506911	LOC100506911
hs	100506915	CHRM3-AS2
hs	100506916	CYP4F9P
hs	100506922	LOC100506922
hs	100506925	HNRNPA1P31
hs	100506928	LOC100506928
hs	100506929	LOC100506929
hs	100506930	LINC00665
hs	100506937	LOC100506937
hs	100506938	S100A11P4
hs	100506939	PRKG1-AS1
hs	100506944	LOC100506944
hs	100506946	LOC100506946
hs	100506953	FABP7P1
hs	100506955	LOC100506955
hs	100506963	TCEB3-AS1
hs	100506965	PWAR6
hs	100506974	LOC100506974
hs	100506985	LOC100506985
hs	100506990	LOC100506990
hs	100506994	PTPRG-AS1
hs	100506999	LOC100506999
hs	100507002	LOC100507002
hs	100507003	GFY
hs	100507006	LOC100507006
hs	100507008	LINC00844
hs	100507012	BMPR1B-AS1
hs	100507022	LOC100507022
hs	100507027	MRLN
hs	100507032	TMCC1-AS1
hs	100507034	PITRM1-AS1
hs	100507040	LINC00427
hs	100507043	TUNAR
hs	100507044	NBPF5P
hs	100507046	HSPE1P3
hs	100507050	TPBGL
hs	100507053	LOC100507053
hs	100507055	LRCOL1
hs	100507056	CCAT1
hs	100507057	MFI2-AS1
hs	100507058	LINC00845
hs	100507059	LINC00703
hs	100507062	PSMD6-AS2
hs	100507064	TEX26-AS1
hs	100507065	LOC100507065
hs	100507066	CLIP1-AS1
hs	100507067	GOLGA8UP
hs	100507071	LOC100507071
hs	100507073	LOC100507073
hs	100507079	LOC100507079
hs	100507083	LOC100507083
hs	100507086	DLG1-AS1
hs	100507091	LOC100507091
hs	100507096	GIMD1
hs	100507097	ATP5G2P3
hs	100507098	ADAMTS9-AS2
hs	100507099	FRY-AS1
hs	100507102	COX20P1
hs	100507103	LOC100507103
hs	100507113	ZNF638-IT1
hs	100507114	LINC00445
hs	100507117	ASAP1-IT2
hs	100507118	PRC1-AS1
hs	100507124	HMGN1P25
hs	100507125	ERHP1
hs	100507127	LINC00707
hs	100507131	LOC100507131
hs	100507135	SPG20-AS1
hs	100507137	FP2234
hs	100507140	LOC100507140
hs	100507143	LINC00708
hs	100507144	LOC100507144
hs	100507156	LOC100507156
hs	100507157	MTND1P30
hs	100507163	LINC00709
hs	100507170	CT47A12
hs	100507171	BOLA3-AS1
hs	100507173	LINC01012
hs	100507175	LOC100507175
hs	100507178	SLFNL1-AS1
hs	100507191	LOC100507191
hs	100507194	LOC100507194
hs	100507195	LOC100507195
hs	100507201	LOC100507201
hs	100507203	SMLR1
hs	100507205	LOC100507205
hs	100507206	LINC00943
hs	100507209	LOC100507209
hs	100507210	LOC100507210
hs	100507217	LINC01578
hs	100507218	RNF157-AS1
hs	100507221	LOC100507221
hs	100507231	LOC100507231
hs	100507236	LOC100507236
hs	100507240	VWA8-AS1
hs	100507242	SNHG23
